tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt9010116	tvEpisode	Episode #3.157	Episode #3.157	0	1995	\N	\N	Family,Musical
tt9010118	tvEpisode	Episode #3.160	Episode #3.160	0	1995	\N	\N	Family,Musical
tt9010120	tvEpisode	Episode #3.159	Episode #3.159	0	1995	\N	\N	Family,Musical
tt9010124	tvEpisode	Episode #3.162	Episode #3.162	0	1995	\N	\N	Family,Musical
tt9010126	tvEpisode	Episode #3.161	Episode #3.161	0	1995	\N	\N	Family,Musical
tt9010128	tvEpisode	Episode #3.163	Episode #3.163	0	1995	\N	\N	Family,Musical
tt9010130	tvEpisode	Episode #3.164	Episode #3.164	0	1995	\N	\N	Family,Musical
tt9010132	tvEpisode	Episode #3.166	Episode #3.166	0	1995	\N	\N	Family,Musical
tt9010134	tvEpisode	Episode #3.165	Episode #3.165	0	1995	\N	\N	Family,Musical
tt9010136	tvEpisode	Episode #3.167	Episode #3.167	0	1995	\N	\N	Family,Musical
tt9010138	tvEpisode	Episode #3.168	Episode #3.168	0	1995	\N	\N	Family,Musical
tt9010140	tvEpisode	Episode #3.171	Episode #3.171	0	1995	\N	\N	Family,Musical
tt9010142	tvEpisode	Episode #3.169	Episode #3.169	0	1995	\N	\N	Family,Musical
tt9010144	tvEpisode	Episode #3.170	Episode #3.170	0	1995	\N	\N	Family,Musical
tt9010146	tvEpisode	Episode #3.172	Episode #3.172	0	1995	\N	\N	Family,Musical
tt9010148	tvEpisode	Episode #3.173	Episode #3.173	0	1995	\N	\N	Family,Musical
tt9010150	tvEpisode	Episode #3.174	Episode #3.174	0	1995	\N	\N	Family,Musical
tt9010152	tvEpisode	Episode #3.175	Episode #3.175	0	1995	\N	\N	Family,Musical
tt9010154	tvEpisode	Episode #3.176	Episode #3.176	0	1995	\N	\N	Family,Musical
tt9010156	tvEpisode	Episode #3.177	Episode #3.177	0	1995	\N	\N	Family,Musical
tt9010158	tvEpisode	Episode #3.179	Episode #3.179	0	1995	\N	\N	Family,Musical
tt9010160	tvEpisode	Episode #3.178	Episode #3.178	0	1995	\N	\N	Family,Musical
tt9010162	tvEpisode	Episode #3.180	Episode #3.180	0	1995	\N	\N	Family,Musical
tt9010164	tvEpisode	Episode #3.182	Episode #3.182	0	1995	\N	\N	Family,Musical
tt9010166	tvEpisode	Episode #3.181	Episode #3.181	0	1995	\N	\N	Family,Musical
tt9010168	movie	Putins völkische Fans - Europas Rechte auf Kreml-Kurs	Putins völkische Fans - Europas Rechte auf Kreml-Kurs	0	2017	\N	52	Documentary
tt9010170	tvEpisode	Episode #4.155	Episode #4.155	0	1966	\N	\N	Music
tt9010172	movie	A Moment in Time	A Moment in Time	0	2013	\N	\N	Drama
tt9010174	tvEpisode	Episode #3.183	Episode #3.183	0	1995	\N	\N	Family,Musical
tt9010176	tvEpisode	Episode #3.184	Episode #3.184	0	1995	\N	\N	Family,Musical
tt9010178	tvEpisode	Episode #3.185	Episode #3.185	0	1995	\N	\N	Family,Musical
tt9010180	tvEpisode	Episode #3.186	Episode #3.186	0	1995	\N	\N	Family,Musical
tt9010182	tvEpisode	Episode #3.187	Episode #3.187	0	1995	\N	\N	Family,Musical
tt9010184	tvEpisode	Episode #3.188	Episode #3.188	0	1995	\N	\N	Family,Musical
tt9010186	tvEpisode	Episode #3.190	Episode #3.190	0	1995	\N	\N	Family,Musical
tt9010188	tvEpisode	Episode #3.191	Episode #3.191	0	1995	\N	\N	Family,Musical
tt9010190	tvEpisode	Episode #3.193	Episode #3.193	0	1995	\N	\N	Family,Musical
tt9010192	tvEpisode	Episode #3.192	Episode #3.192	0	1995	\N	\N	Family,Musical
tt9010194	tvEpisode	Episode #3.189	Episode #3.189	0	1995	\N	\N	Family,Musical
tt9010196	tvEpisode	Episode #3.194	Episode #3.194	0	1995	\N	\N	Family,Musical
tt9010198	tvEpisode	Episode #3.196	Episode #3.196	0	1995	\N	\N	Family,Musical
tt9010200	tvEpisode	Episode #3.195	Episode #3.195	0	1995	\N	\N	Family,Musical
tt9010202	tvEpisode	Episode #3.198	Episode #3.198	0	1995	\N	\N	Family,Musical
tt9010204	tvEpisode	Episode #3.197	Episode #3.197	0	1995	\N	\N	Family,Musical
tt9010206	tvEpisode	Episode #3.199	Episode #3.199	0	1995	\N	\N	Family,Musical
tt9010208	tvEpisode	Episode #3.200	Episode #3.200	0	1995	\N	\N	Family,Musical
tt9010210	short	Electronic Dreams are Made of These	Electronic Dreams are Made of These	0	2018	\N	6	Sci-Fi,Short
tt9010212	tvEpisode	Episode #4.156	Episode #4.156	0	1966	\N	\N	Music
tt9010214	tvEpisode	Betty Johnson, Sid Ramin	Betty Johnson, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010216	tvEpisode	Episode #4.157	Episode #4.157	0	1966	\N	\N	Music
tt9010218	tvEpisode	Episode #4.158	Episode #4.158	0	1966	\N	\N	Music
tt9010220	tvEpisode	Episode #4.159	Episode #4.159	0	1966	\N	\N	Music
tt9010222	tvEpisode	Betty Johnson, Sid Ramin	Betty Johnson, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010224	tvEpisode	Episode #4.160	Episode #4.160	0	1966	\N	\N	Music
tt9010226	tvEpisode	Marilyn Van Derbur, Sid Ramin	Marilyn Van Derbur, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010230	tvEpisode	Denver Broncos vs. New York Titans	Denver Broncos vs. New York Titans	0	1962	\N	\N	Sport
tt9010232	tvEpisode	Marilyn Van Derbur, Sid Ramin	Marilyn Van Derbur, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010236	videoGame	Lamplight City	Lamplight City	0	2018	\N	\N	Mystery
tt9010238	tvEpisode	Julius La Rosa, Betty Johnson, Sid Ramin	Julius La Rosa, Betty Johnson, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010242	tvEpisode	Julius La Rosa, Betty Johnson, Sid Ramin	Julius La Rosa, Betty Johnson, Sid Ramin	0	1962	\N	\N	Comedy,Reality-TV
tt9010244	video	Irish Hello	Irish Hello	0	2012	\N	\N	Comedy,Short
tt9010248	tvEpisode	Carol Lawrence, Leroy Anderson, Sid Ramin	Carol Lawrence, Leroy Anderson, Sid Ramin	0	1963	\N	\N	Comedy,Reality-TV
tt9010250	tvEpisode	Episode dated 16 September 2018	Episode dated 16 September 2018	0	2018	\N	\N	\N
tt9010252	tvEpisode	Episode #4.162	Episode #4.162	0	1966	\N	\N	Music
tt9010254	tvSeries	Spirit at Work	Spirit at Work	0	2011	\N	26	Biography
tt9010256	tvEpisode	Episode #4.163	Episode #4.163	0	1966	\N	\N	Music
tt9010258	tvEpisode	Episode #4.164	Episode #4.164	0	1966	\N	\N	Music
tt9010260	tvEpisode	Episode #4.165	Episode #4.165	0	1966	\N	\N	Music
tt9010262	tvEpisode	Entre las nubes	Entre las nubes	0	2010	\N	\N	Drama,Family
tt9010264	short	Mirror	Mirror	0	2018	\N	10	Drama,Short
tt9010266	tvEpisode	MONSTER GENERATiON	MONSTER GENERATiON	0	2015	\N	\N	Music
tt9010268	tvEpisode	Episode #4.166	Episode #4.166	0	1966	\N	\N	Music
tt9010270	tvEpisode	Chapter 1: A Murder Of Horses	Chapter 1: A Murder Of Horses	0	2018	\N	\N	Comedy
tt9010272	tvEpisode	Episode #4.167	Episode #4.167	0	1966	\N	\N	Music
tt9010274	tvEpisode	MEMORiES MELODiES	MEMORiES MELODiES	0	2015	\N	\N	Music
tt9010276	tvEpisode	Chapter 2: Sinclaire Isn't THAT Hot	Chapter 2: Sinclaire Isn't THAT Hot	0	2018	\N	\N	Comedy
tt9010278	tvEpisode	Khattabah 700	Khattabah 700	0	2004	\N	\N	Comedy,Drama
tt9010282	tvEpisode	Chapter 3: Fruit Eating Stamina	Chapter 3: Fruit Eating Stamina	0	2018	\N	\N	Comedy
tt9010284	tvEpisode	Leopard Eyes	Leopard Eyes	0	2015	\N	\N	Music
tt9010286	tvEpisode	Chapter 4: Low-Rent Captain America	Chapter 4: Low-Rent Captain America	0	2018	\N	\N	Comedy
tt9010288	tvEpisode	RESTART POiNTER	RESTART POiNTER	0	2016	\N	\N	Music
tt9010290	tvEpisode	Chapter 5: Weekend At Bernie's Scenario	Chapter 5: Weekend At Bernie's Scenario	0	2018	\N	\N	Comedy
tt9010292	tvEpisode	Episode #4.168	Episode #4.168	0	1966	\N	\N	Music
tt9010296	tvEpisode	No Doubt	No Doubt	0	2017	\N	\N	Music
tt9010298	tvEpisode	Chapter 6: Time-Bending Witch	Chapter 6: Time-Bending Witch	0	2018	\N	\N	Comedy
tt9010300	tvEpisode	DAYBREAK INTERLUDE	DAYBREAK INTERLUDE	0	2017	\N	\N	Music
tt9010302	tvEpisode	Episode #4.181	Episode #4.181	0	1966	\N	\N	Music
tt9010304	tvEpisode	Nanatsuiro REALiZE	Nanatsuiro REALiZE	0	2018	\N	\N	Music
tt9010306	tvEpisode	Carfax 250	Carfax 250	0	2007	\N	\N	Sport
tt9010310	tvEpisode	DIAMOND FUSION	DIAMOND FUSION	0	2018	\N	\N	Music
tt9010312	tvEpisode	WiSH VOYAGE	WiSH VOYAGE	0	2018	\N	\N	Music
tt9010316	tvEpisode	Camping World 300	Camping World 300	0	\N	\N	\N	Sport
tt9010318	short	Whatever It Is	Whatever It Is	0	2018	\N	10	Horror,Short
tt9010320	video	Ruth Bader Ginsburg Should Retire After the Midterms	Ruth Bader Ginsburg Should Retire After the Midterms	0	2018	\N	10	News,Short
tt9010322	movie	Jersey Bred	Jersey Bred	0	2019	\N	\N	Crime
tt9010326	tvEpisode	Food City 250	Food City 250	0	\N	\N	\N	Sport
